episode_id,seed,candidate_skill,verification_status,steps,observed_progress,final_object_goal_distance,evaluator_only
71,4422,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,62,0.3127491694003096,0.04676591160033115,True
71,4422,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,67,0.31239252644859433,0.047122554552046426,True
72,4424,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,60,0.11676366901666224,0.047071968670872655,True
72,4424,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,61,0.11627841624987803,0.04755722143765687,True
73,4425,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,500,0.05201232510215589,0.2178049688447312,True
73,4425,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,113,0.222224191777968,0.04759310216891908,True
74,4432,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,64,0.20108298346455172,0.047455078768020395,True
74,4432,INDEPENDENT_STOCHASTIC_RETRY,INCONCLUSIVE,500,0.03100917863087843,0.21752888360169367,True
75,4433,BOUNDED_PLANAR_COMPENSATION,REJECTED,500,-0.05414564867806326,0.3230500312904162,True
75,4433,INDEPENDENT_STOCHASTIC_RETRY,INCONCLUSIVE,500,0.046442563726217995,0.22246181888613495,True
76,4435,BOUNDED_PLANAR_COMPENSATION,REJECTED,500,-0.05380518414301724,0.22851986069683491,True
76,4435,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,71,0.1267982455811398,0.04791643097267787,True
77,4437,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,500,0.028309649838638262,0.18237289806736617,True
77,4437,INDEPENDENT_STOCHASTIC_RETRY,INCONCLUSIVE,500,0.09069012464501254,0.1199924232609919,True
78,4441,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,500,0.03154837141525152,0.2253152378659084,True
78,4441,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,174,0.2095106267248791,0.04735298255628081,True
79,4443,BOUNDED_PLANAR_COMPENSATION,REJECTED,500,-0.10342732471157773,0.30159520320692107,True
79,4443,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,127,0.15138522024542728,0.04678265824991608,True
80,4444,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,59,0.11273696822203219,0.04846103810948437,True
80,4444,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,61,0.11369733796116063,0.04750066837035593,True
