experiment_run_id,manifest_id,source_git_commit,unit_id,seed,episode_id,condition_id_oracle,initial_success,initial_steps,initial_final_object_goal_distance,candidate_skill,verification_status,verification_success,verification_steps,final_object_goal_distance,observed_progress,paired_verification_seed,outcome_timestamp_ns
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,45,4022,17,fault_01,False,500,0.25566752455877384,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.25566752455877384,0.0,324460983,229291653561000
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,46,4022,18,fault_05,False,500,0.2711049789493275,BOUNDED_PLANAR_COMPENSATION,REJECTED,False,500,0.29696825564892526,-0.02586327669959776,4154230724,229296433533900
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,46,4022,18,fault_05,False,500,0.2711049789493275,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,215,0.045643197239500076,0.22546178170982742,4154230724,229297742117200
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,48,4023,19,fault_05,False,500,0.29558265372261444,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,97,0.04444719869616033,0.2511354550264541,489770822,229303181175400
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,48,4023,19,fault_05,False,500,0.29558265372261444,INDEPENDENT_STOCHASTIC_RETRY,INCONCLUSIVE,False,500,0.21919811120567187,0.07638454251694257,489770822,229304772364200
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,49,4024,20,fault_01,False,500,0.27414961855366565,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,45,0.04772149991040217,0.22642811864326348,1732676927,229309053847400
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,49,4024,20,fault_01,False,500,0.27414961855366565,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.27414961855366565,0.0,1732676927,229310752864900
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,51,4025,21,fault_01,False,500,0.23736291065297,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,65,0.0474314828061328,0.1899314278468372,2095642605,229316428682700
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,51,4025,21,fault_01,False,500,0.23736291065297,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.23736291065297,0.0,2095642605,229318154897100
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,52,4025,22,fault_05,False,500,0.5438068971146349,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.4896433570403686,0.054163540074266325,1779117274,229323280180700
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,52,4025,22,fault_05,False,500,0.5438068971146349,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,75,0.049427929427907434,0.4943789676867275,1779117274,229324461532700
