experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,decision_required,initial_steps,initial_final_object_goal_distance,probe_steps,paired_candidate_eligible,ineligibility_reason,operational_index,evaluator_collection_steps
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,42,2241,fault_05,False,True,500,0.3004099179021935,64,False,bounded_compensation_not_constructible,0,564
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,43,2242,fault_05,False,True,500,0.24981626504216878,64,True,,12,1313
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,44,2243,fault_05,False,True,500,0.20090583332088507,64,True,,13,815
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,45,2244,fault_05,True,False,135,0.04897690609127737,0,False,initial_success,0,135
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,46,2245,fault_05,True,False,89,0.04662697340103584,0,False,initial_success,0,89
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,47,2246,fault_05,True,False,175,0.04891445497933415,0,False,initial_success,0,175
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,48,2247,fault_05,True,False,141,0.0466128687145204,0,False,initial_success,0,141
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,49,2248,fault_05,False,True,500,0.24600451744868612,64,True,,14,780
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,50,2249,fault_05,False,True,500,0.23857897097078318,64,True,,15,906
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,51,2250,fault_05,True,False,224,0.049162420749027144,0,False,initial_success,0,224
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,52,2251,fault_05,True,False,119,0.04815841223958742,0,False,initial_success,0,119
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,53,2252,fault_05,True,False,77,0.04634393497572851,0,False,initial_success,0,77
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,54,2253,fault_05,True,False,89,0.049177469867194186,0,False,initial_success,0,89
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,55,2254,fault_05,True,False,182,0.0497010654148898,0,False,initial_success,0,182
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,56,2255,fault_05,True,False,71,0.047998998497516605,0,False,initial_success,0,71
