experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,decision_required,initial_steps,initial_final_object_goal_distance,probe_steps,paired_candidate_eligible,ineligibility_reason,operational_index,evaluator_collection_steps,candidate_id,paired_verification_seed,verification_status,verification_success,verification_steps,final_object_goal_distance,observed_progress,outcome_timestamp_ns
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,81,2580,fault_05,False,True,500,0.1608301230633535,64,True,,28,1142,INDEPENDENT_STOCHASTIC_RETRY,712001834,ACCEPTED,True,78,0.04825504006368366,0.11257508299966984,166139451011200
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,82,2581,fault_05,False,True,500,0.1661301102521133,64,True,,29,1064,BOUNDED_PLANAR_COMPENSATION,875254925,REJECTED,False,500,0.5573688328476951,-0.3912387225955818,166144301041500
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,82,2581,fault_05,False,True,500,0.1661301102521133,64,True,,29,1142,INDEPENDENT_STOCHASTIC_RETRY,875254925,ACCEPTED,True,78,0.04732665692123502,0.11880345333087827,166145405409400
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,85,2584,fault_05,False,True,500,0.3826428177790634,64,True,,30,1064,BOUNDED_PLANAR_COMPENSATION,218827204,INCONCLUSIVE,False,500,0.14405827753548564,0.23858454024357775,166152644528000
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,85,2584,fault_05,False,True,500,0.3826428177790634,64,True,,30,1564,INDEPENDENT_STOCHASTIC_RETRY,218827204,INCONCLUSIVE,False,500,0.3186759672668399,0.0639668505122235,166154159566200
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,91,2590,fault_05,False,True,500,0.18781826883903255,64,True,,31,1064,BOUNDED_PLANAR_COMPENSATION,643655498,REJECTED,False,500,0.44119322390792864,-0.25337495506889607,166165246621500
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,91,2590,fault_05,False,True,500,0.18781826883903255,64,True,,31,1564,INDEPENDENT_STOCHASTIC_RETRY,643655498,REJECTED,False,500,0.24273075086058887,-0.054912482021556325,166166840128300
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,92,2591,fault_05,False,True,500,0.2750810931445759,64,True,,32,1064,BOUNDED_PLANAR_COMPENSATION,3530067105,INCONCLUSIVE,False,500,0.2563958324536324,0.018685260690943506,166171625503600
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,92,2591,fault_05,False,True,500,0.2750810931445759,64,True,,32,1141,INDEPENDENT_STOCHASTIC_RETRY,3530067105,ACCEPTED,True,77,0.045907606769750996,0.2291734863748249,166172778408600
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,93,2592,fault_05,False,True,500,0.40827577287706457,64,True,,33,1064,BOUNDED_PLANAR_COMPENSATION,2433742030,INCONCLUSIVE,False,500,0.3237109183332841,0.08456485454378049,166177598292900
acr_contextual_20260802T134851Z_f54f00df645e,ff6c241462123c37f800eab7974751b3a98155e264ded2846e5c4380cb4f6abd,f54f00df645e7d1747344ef6e48165f676fda97c,93,2592,fault_05,False,True,500,0.40827577287706457,64,True,,33,1310,INDEPENDENT_STOCHASTIC_RETRY,2433742030,ACCEPTED,True,246,0.049309550936728015,0.35896622194033656,166178854585000
