schema_version,perturbation_type,perturbation_level,bias_axis,bias_direction,episode_id,seed,success,steps,episode_return,elapsed_time_ms,clipped_step_count,clipped_step_fraction,clipped_element_count,clipped_element_fraction,final_object_goal_distance,min_gripper_object_distance,object_displacement,progress_to_goal
2,action_bias,0.18,x,negative,5,234,True,81,194.25852379045645,94.20629986561835,34,0.41975308641975306,34,0.10493827160493827,0.04772276661059375,0.03492362342427668,0.21130377870473824,0.20540501709221295
2,action_bias,0.18,x,negative,6,235,True,79,202.2948389783653,98.74870022758842,32,0.4050632911392405,32,0.10126582278481013,0.04825714635133332,0.033649521295961764,0.2058510748135716,0.1993063047957813
2,action_bias,0.18,x,negative,7,236,True,69,127.54596431890025,108.0252998508513,24,0.34782608695652173,24,0.08695652173913043,0.046525124642473936,0.03459753339723272,0.14196703438087807,0.1396368056279029
2,action_bias,0.18,x,negative,8,237,False,500,137.38438041706078,516.2448000628501,215,0.43,215,0.1075,0.16962251648866078,0.04097491963527787,2.6322966845126122e-05,4.766416739188095e-06
2,action_bias,0.18,x,negative,9,238,False,500,109.1323323749826,468.5643999837339,217,0.434,217,0.1085,0.20772335602692546,0.04100052781331938,1.4807183197513206e-05,-1.462362004622797e-05
2,action_bias,0.18,x,negative,10,239,True,156,122.30653867890742,174.8009999282658,65,0.4166666666666667,65,0.10416666666666667,0.04634546939162354,0.04035916048941682,0.1486430173988951,0.14859059515012057
2,action_bias,0.19,x,negative,1,230,False,500,204.69541247931878,508.271099999547,166,0.332,166,0.083,0.09965040142587527,0.040090784086995505,0.15778623903907713,0.1498420312433285
2,action_bias,0.19,x,negative,2,231,False,500,161.80824539803416,476.1725999414921,171,0.342,171,0.0855,0.11519564101773246,0.04131789079889584,0.11541262653077042,0.04468390275356886
2,action_bias,0.19,x,negative,3,232,True,85,106.08743387388955,97.58970001712441,25,0.29411764705882354,28,0.08235294117647059,0.04643340936563007,0.03923260360913218,0.11939070693938952,0.11910115672767119
2,action_bias,0.19,x,negative,4,233,False,500,289.85504177702745,474.2823000997305,135,0.27,138,0.069,0.1598100850948635,0.04209555627873398,1.4414183030309504e-05,1.1035015549859528e-05
2,action_bias,0.19,x,negative,5,234,True,216,125.94258055203716,216.66079992428422,71,0.3287037037037037,71,0.08217592592592593,0.04996549376529445,0.03898247238158043,0.2150041917162925,0.20316228993751223
2,action_bias,0.19,x,negative,6,235,True,89,199.42112111542352,100.26350012049079,34,0.38202247191011235,34,0.09550561797752809,0.04902641936394138,0.02985290072404214,0.20962690734148132,0.19853703178317322
2,action_bias,0.19,x,negative,7,236,True,76,153.0718682511524,90.13469982892275,23,0.3026315789473684,23,0.0756578947368421,0.049289989560827835,0.03274994357430178,0.1404261783620569,0.136871940709549
2,action_bias,0.19,x,negative,8,237,False,500,150.8423354488034,478.61450002528727,182,0.364,182,0.091,0.16963780619931174,0.045156804360090536,1.7635419070200436e-05,-1.0523293911768317e-05
2,action_bias,0.19,x,negative,9,238,False,500,229.50542066314418,487.361199920997,157,0.314,157,0.0785,0.2077392672665666,0.043009520424111505,3.066531265621687e-05,-3.053485968737557e-05
2,action_bias,0.19,x,negative,10,239,False,500,181.5073691891089,478.6261999979615,181,0.362,181,0.0905,0.10831810793928476,0.041041406165721474,0.09700844082386768,0.08661795660245936
