experiment_run_id,source_git_commit,config_path,config_sha256,source_run_id,source_run_commit,execution_timestamp_utc,case_id,seed,repetition_count,selected_candidate,outcome_preferred_candidate,utility_agreement,selected_recovery_success,selected_verification_steps,selected_final_object_goal_distance,prefix_environment_steps
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0021,620,1,stochastic_retry,stochastic_retry,True,True,99,0.04721505911266786,128
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0021,620,2,probe_grounded_compensation,stochastic_retry,False,False,500,0.215095797743409,256
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0021,620,3,probe_grounded_compensation,stochastic_retry,False,False,500,0.215095797743409,384
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0026,625,1,stochastic_retry,stochastic_retry,True,False,500,0.1383259220394697,128
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0026,625,2,stochastic_retry,stochastic_retry,True,False,500,0.1383259220394697,256
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0026,625,3,stochastic_retry,stochastic_retry,True,False,500,0.1383259220394697,384
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0027,626,1,probe_grounded_compensation,probe_grounded_compensation,True,True,189,0.04555613153377632,128
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0027,626,2,probe_grounded_compensation,probe_grounded_compensation,True,True,189,0.04555613153377632,256
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0027,626,3,stochastic_retry,probe_grounded_compensation,False,False,500,0.3879592791148841,384
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0028,627,1,stochastic_retry,stochastic_retry,True,False,500,0.22431612582180843,128
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0028,627,2,probe_grounded_compensation,stochastic_retry,False,False,500,0.2920173731933272,256
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0028,627,3,stochastic_retry,stochastic_retry,True,False,500,0.22431612582180843,384
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0030,629,1,probe_grounded_compensation,stochastic_retry,False,False,500,0.22840695463492727,128
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0030,629,2,probe_grounded_compensation,stochastic_retry,False,False,500,0.22840695463492727,256
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0030,629,3,probe_grounded_compensation,stochastic_retry,False,False,500,0.22840695463492727,384
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0031,630,1,stochastic_retry,stochastic_retry,True,True,175,0.04740974280099791,128
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0031,630,2,stochastic_retry,stochastic_retry,True,True,175,0.04740974280099791,256
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0031,630,3,probe_grounded_compensation,stochastic_retry,False,False,500,0.29329484272194584,384
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0037,636,1,probe_grounded_compensation,stochastic_retry,False,False,500,0.27676994980245745,128
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0037,636,2,stochastic_retry,stochastic_retry,True,True,154,0.04842994606793434,251
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0037,636,3,stochastic_retry,stochastic_retry,True,True,154,0.04842994606793434,379
