experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,decision_required,initial_steps,initial_final_object_goal_distance,probe_steps,eligible_first_attempt,first_attempt_index,first_verification_status,first_verification_steps,first_final_object_goal_distance,first_observed_progress,second_decision_required,second_decision_index,ineligibility_reason,online_steps_before_optional_second
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,47,2896,fault_05,False,True,500,0.14509364233392286,64,True,25,ACCEPTED,85,0.04860632167930105,0.09648732065462182,False,0,,649
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,48,2897,fault_05,True,False,136,0.04821254929925568,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,136
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,49,2898,fault_05,True,False,107,0.04970238817502027,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,107
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,50,2899,fault_05,True,False,294,0.04747752178530791,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,294
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,51,2900,fault_05,True,False,65,0.047943968595931676,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,65
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,52,2901,fault_05,False,True,500,0.16309820641044792,64,True,26,ACCEPTED,196,0.04844036135143174,0.11465784505901619,False,0,,760
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,53,2902,fault_05,True,False,139,0.047208792925089504,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,139
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,54,2903,fault_05,True,False,95,0.04839443885661871,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,95
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,55,2904,fault_05,False,True,500,0.3729620657206516,64,True,27,ACCEPTED,105,0.04774145722359028,0.3252206084970613,False,0,,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,56,2905,fault_05,True,False,68,0.048676208050640456,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,68
