experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,initial_steps,initial_final_object_goal_distance,probe_steps,eligible_first_attempt,first_verification_status,first_verification_steps,first_final_object_goal_distance,first_observed_progress,second_decision_required,second_decision_index,ineligibility_reason,online_steps_before_optional_second
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,1,3500,fault_05,False,500,0.33435565890611346,64,True,ACCEPTED,82,0.04795747743991535,0.2863981814661981,False,0,,646
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,2,3501,fault_05,True,152,0.04501227075165761,0,False,NOT_EXECUTED,0,,,False,0,initial_success,152
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,3,3502,fault_05,False,500,0.16556033227608272,64,True,ACCEPTED,75,0.04931578192771117,0.11624455034837156,False,0,,639
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,4,3503,fault_05,False,500,0.22425998588687582,64,True,ACCEPTED,71,0.04837311044743162,0.1758868754394442,False,0,,635
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,5,3504,fault_05,True,65,0.048484130812075324,0,False,NOT_EXECUTED,0,,,False,0,initial_success,65
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,6,3505,fault_05,True,74,0.0482716008227545,0,False,NOT_EXECUTED,0,,,False,0,initial_success,74
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,7,3506,fault_05,False,500,0.2367861745130255,64,True,ACCEPTED,92,0.04983251054981322,0.18695366396321228,False,0,,656
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,8,3507,fault_05,True,67,0.0466957627099578,0,False,NOT_EXECUTED,0,,,False,0,initial_success,67
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,9,3508,fault_05,True,116,0.047213411798640366,0,False,NOT_EXECUTED,0,,,False,0,initial_success,116
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,10,3509,fault_05,False,500,0.31720871621851565,64,True,INCONCLUSIVE,500,0.24688264907274096,0.07032606714577469,True,1,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,11,3510,fault_05,True,126,0.04875580453121936,0,False,NOT_EXECUTED,0,,,False,0,initial_success,126
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,12,3511,fault_05,True,144,0.04891465198525422,0,False,NOT_EXECUTED,0,,,False,0,initial_success,144
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,13,3512,fault_05,True,249,0.04869972649716598,0,False,NOT_EXECUTED,0,,,False,0,initial_success,249
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,14,3513,fault_05,False,500,0.2640805161021645,64,True,REJECTED,500,0.26828249271174714,-0.004201976609582658,True,2,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,15,3514,fault_05,False,500,0.16006833954122096,64,True,ACCEPTED,76,0.047717487756321286,0.11235085178489967,False,0,,640
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,16,3515,fault_05,True,103,0.049340566550329534,0,False,NOT_EXECUTED,0,,,False,0,initial_success,103
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,17,3516,fault_05,True,133,0.046955573099758056,0,False,NOT_EXECUTED,0,,,False,0,initial_success,133
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,18,3517,fault_05,True,66,0.04971419739838451,0,False,NOT_EXECUTED,0,,,False,0,initial_success,66
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,19,3518,fault_05,True,120,0.048631959628329544,0,False,NOT_EXECUTED,0,,,False,0,initial_success,120
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,20,3519,fault_05,False,500,0.25167804447966347,64,True,ACCEPTED,176,0.043305970145361986,0.2083720743343015,False,0,,740
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,21,3520,fault_05,True,173,0.0479887260134168,0,False,NOT_EXECUTED,0,,,False,0,initial_success,173
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,22,3521,fault_05,False,500,0.3019180148540481,64,True,INCONCLUSIVE,500,0.23219138680349535,0.06972662805055277,True,3,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,23,3522,fault_05,True,69,0.048164250206326975,0,False,NOT_EXECUTED,0,,,False,0,initial_success,69
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,24,3523,fault_05,True,80,0.04679324512495633,0,False,NOT_EXECUTED,0,,,False,0,initial_success,80
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,25,3524,fault_05,True,142,0.04735394988058228,0,False,NOT_EXECUTED,0,,,False,0,initial_success,142
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,26,3525,fault_05,True,150,0.04753594654995139,0,False,NOT_EXECUTED,0,,,False,0,initial_success,150
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,27,3526,fault_05,True,61,0.04971961136057003,0,False,NOT_EXECUTED,0,,,False,0,initial_success,61
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,28,3527,fault_05,True,139,0.047368735465370036,0,False,NOT_EXECUTED,0,,,False,0,initial_success,139
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,29,3528,fault_05,False,500,0.27260013893384677,64,True,ACCEPTED,123,0.049716400640169287,0.22288373829367747,False,0,,687
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,30,3529,fault_05,True,234,0.04908436952831221,0,False,NOT_EXECUTED,0,,,False,0,initial_success,234
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,31,3530,fault_05,True,107,0.04912660136167799,0,False,NOT_EXECUTED,0,,,False,0,initial_success,107
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,32,3531,fault_05,False,500,0.20693559389700264,64,True,ACCEPTED,97,0.047078739829769296,0.15985685406723335,False,0,,661
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,33,3532,fault_05,False,500,0.28719991357585245,64,True,INCONCLUSIVE,500,0.24267925647188457,0.04452065710396788,True,4,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,34,3533,fault_05,False,500,0.3628153688872668,64,True,INCONCLUSIVE,500,0.34070714360135135,0.02210822528591544,True,5,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,35,3534,fault_05,False,500,0.21044261128293792,64,True,REJECTED,500,0.2293746113725,-0.018932000089562084,True,6,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,36,3535,fault_05,True,105,0.04956667421715323,0,False,NOT_EXECUTED,0,,,False,0,initial_success,105
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,37,3536,fault_05,False,500,0.28687586434177903,64,True,ACCEPTED,67,0.04696475236302287,0.23991111197875617,False,0,,631
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,38,3537,fault_05,True,92,0.049067515809899896,0,False,NOT_EXECUTED,0,,,False,0,initial_success,92
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,39,3538,fault_05,True,68,0.04860164343959818,0,False,NOT_EXECUTED,0,,,False,0,initial_success,68
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,40,3539,fault_05,False,500,0.12086132759354298,64,True,REJECTED,500,0.1391338384080734,-0.018272510814530407,True,7,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,41,3540,fault_05,True,202,0.048350338583392015,0,False,NOT_EXECUTED,0,,,False,0,initial_success,202
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,42,3541,fault_05,True,76,0.04965687121795239,0,False,NOT_EXECUTED,0,,,False,0,initial_success,76
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,43,3542,fault_05,True,66,0.04967140646115285,0,False,NOT_EXECUTED,0,,,False,0,initial_success,66
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,44,3543,fault_05,False,500,0.21914574404165543,64,True,REJECTED,500,0.2411265560280435,-0.02198081198638807,True,8,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,45,3544,fault_05,True,70,0.049819609793495756,0,False,NOT_EXECUTED,0,,,False,0,initial_success,70
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,46,3545,fault_05,True,167,0.04849335887381918,0,False,NOT_EXECUTED,0,,,False,0,initial_success,167
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,47,3546,fault_05,True,96,0.048428072860282646,0,False,NOT_EXECUTED,0,,,False,0,initial_success,96
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,48,3547,fault_05,True,108,0.04978110624011581,0,False,NOT_EXECUTED,0,,,False,0,initial_success,108
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,49,3548,fault_05,False,500,0.17160077009049757,64,True,REJECTED,500,0.24560707662400902,-0.07400630653351145,True,9,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,50,3549,fault_05,False,500,0.301710980629687,64,True,ACCEPTED,111,0.04818047005389441,0.25353051057579257,False,0,,675
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,51,3550,fault_05,True,102,0.04490849746802254,0,False,NOT_EXECUTED,0,,,False,0,initial_success,102
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,52,3551,fault_05,True,100,0.049167464580001305,0,False,NOT_EXECUTED,0,,,False,0,initial_success,100
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,53,3552,fault_05,False,500,0.31207932364045804,64,True,ACCEPTED,174,0.04938260594269625,0.2626967176977618,False,0,,738
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,54,3553,fault_05,True,64,0.048062481365965394,0,False,NOT_EXECUTED,0,,,False,0,initial_success,64
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,55,3554,fault_05,True,127,0.04792620719287169,0,False,NOT_EXECUTED,0,,,False,0,initial_success,127
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,56,3555,fault_05,False,500,0.4424863055735203,64,True,INCONCLUSIVE,500,0.2183736784319111,0.2241126271416092,True,10,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,57,3556,fault_05,False,500,0.10265907302225498,64,True,REJECTED,500,0.18059901377909812,-0.07793994075684314,True,11,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,58,3557,fault_05,False,500,0.16375345353964468,64,True,ACCEPTED,109,0.047925490035418204,0.11582796350422647,False,0,,673
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,59,3558,fault_05,True,73,0.04888317294516914,0,False,NOT_EXECUTED,0,,,False,0,initial_success,73
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,60,3559,fault_05,False,500,0.12468142120437632,64,True,ACCEPTED,100,0.048405317360880225,0.07627610384349609,False,0,,664
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,61,3560,fault_05,True,175,0.0498480026289626,0,False,NOT_EXECUTED,0,,,False,0,initial_success,175
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,62,3561,fault_05,True,216,0.04915791371552054,0,False,NOT_EXECUTED,0,,,False,0,initial_success,216
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,63,3562,fault_05,True,180,0.04779015969708043,0,False,NOT_EXECUTED,0,,,False,0,initial_success,180
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,64,3563,fault_05,True,75,0.0487474997990878,0,False,NOT_EXECUTED,0,,,False,0,initial_success,75
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,65,3564,fault_05,True,76,0.04642299896141976,0,False,NOT_EXECUTED,0,,,False,0,initial_success,76
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,66,3565,fault_05,False,500,0.17783694621147608,64,True,ACCEPTED,98,0.048991860774303564,0.12884508543717252,False,0,,662
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,67,3566,fault_05,False,500,0.18782872500169262,64,True,REJECTED,500,0.3881499955060332,-0.20032127050434057,True,12,,1064
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,68,3567,fault_05,False,500,0.2135523387342048,64,True,ACCEPTED,103,0.04881810594780502,0.16473423278639976,False,0,,667
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,69,3568,fault_05,True,83,0.04981744478012793,0,False,NOT_EXECUTED,0,,,False,0,initial_success,83
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,70,3569,fault_05,True,127,0.047563670176680804,0,False,NOT_EXECUTED,0,,,False,0,initial_success,127
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,71,3570,fault_05,True,314,0.044651597084426446,0,False,NOT_EXECUTED,0,,,False,0,initial_success,314
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,72,3571,fault_05,True,69,0.04503428115280271,0,False,NOT_EXECUTED,0,,,False,0,initial_success,69
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,73,3572,fault_05,True,102,0.048332075101406635,0,False,NOT_EXECUTED,0,,,False,0,initial_success,102
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,74,3573,fault_05,True,82,0.049454221505087076,0,False,NOT_EXECUTED,0,,,False,0,initial_success,82
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,75,3574,fault_05,False,500,0.2318369757280388,64,True,ACCEPTED,138,0.04517307915568412,0.18666389657235466,False,0,,702
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,76,3575,fault_05,True,88,0.048700093558796835,0,False,NOT_EXECUTED,0,,,False,0,initial_success,88
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,77,3576,fault_05,True,155,0.04748286839749177,0,False,NOT_EXECUTED,0,,,False,0,initial_success,155
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,78,3577,fault_05,False,500,0.25059878952420556,64,True,ACCEPTED,162,0.048589429035655204,0.20200936048855034,False,0,,726
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,79,3578,fault_05,True,127,0.04691070118091651,0,False,NOT_EXECUTED,0,,,False,0,initial_success,127
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,80,3579,fault_05,True,93,0.048411474022294475,0,False,NOT_EXECUTED,0,,,False,0,initial_success,93
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,81,3580,fault_05,True,142,0.04946153209618392,0,False,NOT_EXECUTED,0,,,False,0,initial_success,142
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,82,3581,fault_05,False,500,0.24216095970217297,64,True,ACCEPTED,100,0.049214175796509683,0.19294678390566328,False,0,,664
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,83,3582,fault_05,True,89,0.049005942980711134,0,False,NOT_EXECUTED,0,,,False,0,initial_success,89
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,84,3583,fault_05,True,113,0.04518998997412333,0,False,NOT_EXECUTED,0,,,False,0,initial_success,113
acr_continuous_feedback_20260803T033027Z_fdff57ab321b,4bca2c97898ef8f36e3fc100cf5df19fe37808f9da44de5205b17a09d3d9e856,fdff57ab321bbf4edc5f8ed6e17bcd8a83c4c17a,85,3584,fault_05,True,66,0.048405995057175286,0,False,NOT_EXECUTED,0,,,False,0,initial_success,66
