experiment_run_id,manifest_id,source_git_commit,episode_id,seed,initial_success,decision_required,initial_steps,initial_final_object_goal_distance,selection_always_compensation,selection_always_retry,selection_state_only_nearest_accepted,selection_v2_fixed_coverage_aware,selection_frozen_single_feature_selector,selection_deterministic_action_conditional,condition_id_oracle,paired_comparable,probe_steps,evaluator_collection_steps
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,57,1156,False,True,500,0.22090234925662924,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_02,True,64,1109
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,58,1157,False,True,500,0.25276831364604085,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_03,True,64,1125
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,59,1158,False,True,500,0.287929319809673,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_04,True,64,1564
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,60,1159,False,True,500,0.22622504419707123,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,INDEPENDENT_STOCHASTIC_RETRY,,BOUNDED_PLANAR_COMPENSATION,BOUNDED_PLANAR_COMPENSATION,fault_05,True,64,1177
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,61,1160,False,True,500,0.23006782808047888,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_01,True,64,1130
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,62,1161,False,True,500,0.26312266813427315,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_02,True,64,1130
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,63,1162,False,True,500,0.18748611964652462,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_03,True,64,1121
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,64,1163,False,True,500,0.2620442281191125,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_04,True,64,1564
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,65,1164,True,False,200,0.049826815415662,,,,,,,fault_05,False,0,200
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,66,1165,False,True,500,0.24571030495171986,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_01,True,64,1117
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,67,1166,True,False,313,0.04947861538108654,,,,,,,fault_02,False,0,313
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,68,1167,True,False,81,0.04759186398429965,,,,,,,fault_03,False,0,81
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,69,1168,True,False,57,0.049486001183939,,,,,,,fault_04,False,0,57
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,70,1169,False,True,500,0.2660563825493908,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_05,True,64,1229
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,71,1170,False,True,500,0.2423504793160277,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_01,True,64,1564
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,72,1171,False,True,500,0.20698034947147467,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_02,True,64,1123
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,73,1172,False,True,500,0.2398141494279281,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_03,True,64,1126
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,74,1173,False,True,500,0.2870425682180703,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_04,True,64,1564
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,75,1174,True,False,65,0.048500084468140525,,,,,,,fault_05,False,0,65
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,76,1175,False,True,500,0.35629515912459214,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_01,True,64,1120
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,77,1176,False,True,500,0.2313217442338916,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_02,True,64,1131
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,78,1177,False,True,500,0.29584198694764935,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_03,True,64,1139
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,79,1178,False,True,500,0.20070101999047868,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_04,True,64,1125
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,80,1179,True,False,105,0.04814166133866234,,,,,,,fault_05,False,0,105
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,81,1180,False,True,500,0.1427366942294581,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_01,True,64,1124
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,82,1181,True,False,84,0.046021877391601594,,,,,,,fault_02,False,0,84
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,83,1182,False,True,500,0.2350996401332746,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_03,True,64,1133
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,84,1183,False,True,500,0.21486044912829236,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_04,True,64,1564
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,85,1184,True,False,69,0.049957733760108654,,,,,,,fault_05,False,0,69
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,86,1185,True,False,53,0.04903389158346122,,,,,,,fault_01,False,0,53
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,87,1186,False,True,500,0.07559678515624442,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_02,True,64,1123
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,88,1187,False,True,500,0.2697720943216812,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_03,True,64,1138
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,89,1188,False,True,500,0.20117089655430376,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_04,True,64,1131
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,90,1189,True,False,85,0.0478955631561981,,,,,,,fault_05,False,0,85
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,91,1190,True,False,58,0.049415870146291174,,,,,,,fault_01,False,0,58
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,92,1191,True,False,236,0.04990325976593268,,,,,,,fault_02,False,0,236
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,93,1192,False,True,500,0.2681343556263672,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_03,True,64,1135
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,94,1193,False,True,500,0.19651902811752836,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_04,True,64,1128
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,95,1194,False,True,500,0.29720842193484365,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_05,True,64,1194
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,96,1195,False,True,500,0.08671752474447403,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_01,True,64,1126
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,97,1196,False,True,500,0.051646877321832214,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_02,True,64,1131
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,98,1197,True,False,112,0.048302480772657704,,,,,,,fault_03,False,0,112
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,99,1198,True,False,46,0.0490496494893161,,,,,,,fault_04,False,0,46
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,100,1199,False,True,500,0.22590596951383324,BOUNDED_PLANAR_COMPENSATION,INDEPENDENT_STOCHASTIC_RETRY,INDEPENDENT_STOCHASTIC_RETRY,,INDEPENDENT_STOCHASTIC_RETRY,BOUNDED_PLANAR_COMPENSATION,fault_05,True,64,1367
